Time,Vhcl.sRoad,Vhcl.tRoad,Vhcl.YawRate,Car.Road.Path.DevAng,Car.Road.Path.DevDist,Car.Road.Route.DevAng,Car.Road.Route.DevDist,Car.tx,Car.ty,Car.v,Car.YawRate,Car.SideSlipAngle,Car.ax,Car.ay,DM.Steer.Ang,DM.Steer.AngVel,DM.Steer.AngAcc,Steer.WhlAng,Driver.Lat.dy,DM.Brake,DM.Gas,Car.muRoadFL,Car.muRoadFR,Car.muRoadRL,Car.muRoadRR
0.0,8.399996983999952,-1.3393974818143306e-10,-4.5135806203688844e-10,0.0,-1.3393974818143306e-10,0.0,-1.3393974818143306e-10,7.408852577209473,0.019406098872423172,0.0,-4.5135806203688844e-10,0.0,9.080081508727744e-05,7.586744231957709e-06,0.0,0.0,0.0,0.0,0.001293887384235859,0.0,0.0,1.0,1.0,1.0,1.0
0.20000000000000015,8.399996379120072,-3.3886573191921343e-07,-4.1984967538155615e-06,-4.87267641346989e-07,-3.3886573191921343e-07,-4.87267641346989e-07,-3.3886573191921343e-07,7.408852577209473,0.019406868144869804,1.2816503840440419e-05,-4.1984967538155615e-06,0.0,-4.990383786207531e-07,-1.1459197594376747e-05,6.543678495113739e-14,2.323101563547758e-13,-2.5963048985028214e-12,6.543678495113739e-14,0.0012947547947987914,0.0,0.0,1.0,1.0,1.0,1.0
0.4000000000000003,8.400004208832637,-2.3050476727348723e-07,5.5192227677025585e-08,-1.0329239330530982e-06,-2.3050476727348723e-07,-1.0329239330530982e-06,-2.3050476727348723e-07,7.408851623535156,0.019407667219638824,2.2034144421922974e-05,5.5192227677025585e-08,0.0,-0.00013680475240107626,-7.441472916980274e-06,8.687983736295826e-14,2.380740732593062e-13,1.923257343314222e-12,8.687983736295826e-14,0.0012957020662724972,0.0,0.06787516176700592,1.0,1.0,1.0,1.0
0.6000000000000004,8.400045075989322,5.599646897280763e-07,4.3204468056501355e-06,-5.491086199072015e-07,5.599646897280763e-07,-5.491086199072015e-07,5.599646897280763e-07,7.408845901489258,0.01940811611711979,0.0001237626711372286,4.3204468056501355e-06,0.0,-0.00014436736819334328,-3.5902555737266084e-06,1.7451490285421561e-13,3.6939882034313365e-13,1.0168938174154318e-12,1.7451490285421561e-13,0.0012960151070728898,0.0,0.15427622199058533,1.0,1.0,1.0,1.0
0.8000000000000006,8.400088313700666,1.2695388704742072e-06,2.828674269039766e-06,1.6606611552560935e-07,1.2695388704742072e-06,1.6606611552560935e-07,1.2695388704742072e-06,7.4088358879089355,0.01940826326608658,0.00016474614676553756,2.828674269039766e-06,0.0,2.3558084649266675e-05,-1.4906212300047628e-06,2.0590735334228422e-13,4.517012577778118e-14,-5.35467341040291e-13,2.0590735334228422e-13,0.0012959580635651946,0.0,0.20716646313667297,1.0,1.0,1.0,1.0
1.0000000000000007,8.4001031928879,1.7827572946771397e-06,6.982371303365653e-08,5.000356964046659e-07,1.7827572946771397e-06,5.000356964046659e-07,1.7827572946771397e-06,7.408825874328613,0.019408417865633965,8.65506153786555e-05,6.982371303365653e-08,0.0,0.00010536257468629628,6.923202704456344e-07,2.0844877744469886e-13,-3.1123780954561957e-16,3.0541717700900695e-14,2.0844877744469886e-13,0.0012960191816091537,0.0,0.21252869069576263,1.0,1.0,1.0,1.0
1.1999999999999786,8.400078488137073,2.071035623885109e-06,1.0584518577161361e-06,6.976399617997231e-07,2.071035623885109e-06,6.976399617997231e-07,2.071035623885109e-06,7.408820629119873,0.019408555701375008,9.428257180843502e-05,1.0584518577161361e-06,0.0,0.00021517471759580076,-3.365094744367525e-05,2.08631058934948e-13,1.7707898741730992e-16,-5.8932533298619496e-15,2.08631058934948e-13,0.001296103815548122,0.0,0.16020847856998444,1.0,1.0,1.0,1.0
1.3999999999999566,8.401227511352168,9.324500751972664e-06,6.621766078751534e-05,7.092838586686412e-06,9.324500751972664e-06,7.092838586686412e-06,9.324500751972664e-06,7.409715175628662,0.019406192004680634,0.029461797326803207,6.621766078751534e-05,0.0,0.43602219223976135,-0.0010364638874307275,1.2093695185913522e-13,3.952186234529309e-12,1.6050007156653834e-10,1.2093695185913522e-13,0.0012922006426379085,0.0,0.11949857324361801,1.0,1.0,1.0,1.0
1.5999999999999346,8.421864429681566,1.1823943168565165e-05,5.074094588053413e-05,1.727163362374995e-05,1.1823943168565165e-05,1.727163362374995e-05,1.1823943168565165e-05,7.42793607711792,0.019391026347875595,0.19771194458007812,5.074094588053413e-05,0.0,1.4281624555587769,2.4529446818633005e-05,-6.90804640157694e-08,-3.6711330722027924e-06,-0.00012174034782219678,-6.90804640157694e-08,0.0012741402024403214,0.0,0.30854788422584534,1.0,1.0,1.0,1.0
1.7999999999999126,8.497988116213744,5.896243692404823e-06,6.092875628382899e-05,2.7825955839944072e-05,5.896243692404823e-06,2.7825955839944072e-05,5.896243692404823e-06,7.500358581542969,0.019387638196349144,0.5388491153717041,6.092875628382899e-05,0.0,1.8773633241653442,0.0004645095905289054,-1.7572252545505762e-05,-0.00042784379911608994,-0.0034519252367317677,-1.7572252545505762e-05,0.0012651907745748758,0.0,0.3714885413646698,1.0,1.0,1.0,1.0
1.9999999999998905,8.646554181063959,1.2442928891687188e-05,0.00011080329568358138,4.4310854718787596e-05,1.2442928891687188e-05,4.4310854718787596e-05,1.2442928891687188e-05,7.646731853485107,0.019403327256441116,0.9263498783111572,0.00011080329568358138,0.0,1.9757740497589111,-0.0009391223429702222,-8.65848851390183e-05,-8.767226245254278e-05,0.0005057392409071326,-8.65848851390183e-05,0.0012715834891423583,0.0,0.38598376512527466,1.0,1.0,1.0,1.0
2.1999999999998687,8.872909871794194,3.854078386211768e-05,0.0001559164229547605,7.177863153629005e-05,3.854078386211768e-05,7.177863153629005e-05,3.854078386211768e-05,7.871913433074951,0.01939319260418415,1.324280023574829,0.0001559164229547605,-9.932143439073116e-05,1.9973759651184082,0.000535156112164259,-0.00039694749284535646,-0.0037802511360496283,-0.02107454463839531,-0.00039694749284535646,0.0012485820334404707,0.0,0.38861751556396484,1.0,1.0,1.0,1.0
2.3999999999998467,9.178673935603683,5.805864930152893e-05,9.993956336984411e-05,9.974516433430836e-05,5.805864930152893e-05,9.974516433430836e-05,5.805864930152893e-05,8.176941871643066,0.019391290843486786,1.7240054607391357,9.993956336984411e-05,-0.00011910461034858599,1.9972442388534546,-0.0008303989889100194,-0.0025361659936606884,-0.011288276873528957,0.0600462332367897,-0.0025361659936606884,0.0012308788718655705,0.0,0.3889908194541931,1.0,1.0,1.0,1.0
2.5999999999998247,9.564073587230888,3.6323952372185886e-05,3.770709372474812e-05,0.00011313476716168225,3.6323952372185886e-05,0.00011313476716168225,3.6323952372185886e-05,8.561847686767578,0.019365711137652397,2.122699737548828,3.770709372474812e-05,-0.00022124795941635966,1.986128330230713,-0.001154729281552136,-0.003990004304796457,-0.005788409151136875,-0.0017339668702334166,-0.003990004304796457,0.0011915079085156322,0.0,0.3901454210281372,1.0,1.0,1.0,1.0
2.7999999999998026,10.028811305456054,-2.6068360966746695e-05,-3.1712232157588005e-05,0.00011360427743056789,-2.6068360966746695e-05,0.00011360427743056789,-2.6068360966746695e-05,9.026213645935059,0.019301103428006172,2.5182013511657715,-3.1712232157588005e-05,-0.0002735978050623089,1.9562828540802002,-0.0005483382847160101,-0.004854060709476471,0.005742885172367096,0.20938950777053833,-0.004854060709476471,0.0011150895152240992,0.0,0.39418134093284607,1.0,1.0,1.0,1.0
2.9999999999997806,10.571863392610034,-0.00010120216757059097,1.0918767657130957e-05,0.0001131101162172854,-0.00010120216757059097,0.0001131101162172854,-0.00010120216757059097,9.568990707397461,0.019221236929297447,2.9069793224334717,1.0918767657130957e-05,-0.00024659940390847623,1.9363346099853516,-7.961577648529783e-05,-0.004239615984261036,6.326262518996373e-05,0.006584682501852512,-0.004239615984261036,0.0010216026566922665,0.0,0.4048001170158386,1.0,1.0,1.0,1.0
3.1999999999997586,11.192370840276787,-0.00017655464762356132,1.685704046394676e-05,0.00011577337136259302,-0.00017655464762356132,0.00011577337136259302,-0.00017655464762356132,10.189210891723633,0.019144371151924133,3.290931463241577,1.685704046394676e-05,-0.0002302608045283705,1.8921668529510498,-0.0004607315640896559,-0.004077343735843897,-0.007077719550579786,-0.039461325854063034,-0.004077343735843897,0.000927853980101645,0.0,0.41982367634773254,1.0,1.0,1.0,1.0
3.3999999999997366,11.887486691110318,-0.000249898323090747,3.0565104680135846e-05,0.00011921171972062439,-0.000249898323090747,0.00011921171972062439,-0.000249898323090747,10.884285926818848,0.01906716264784336,3.655588388442993,3.0565104680135846e-05,-0.00022646383149549365,1.820469856262207,-0.00015557619917672127,-0.003825799096375704,0.0012617877218872309,-0.030923854559659958,-0.003825799096375704,0.0008315751329064369,0.0,0.45358315110206604,1.0,1.0,1.0,1.0
3.5999999999997145,12.656654195913324,-0.00031565289827995,6.241577648324892e-05,0.00012957386206835508,-0.00031565289827995,0.00012957386206835508,-0.00031565289827995,11.653007507324219,0.018989527598023415,4.032989501953125,6.241577648324892e-05,-0.00022098167391959578,1.8970845937728882,-0.0002978035481646657,-0.0038801454938948154,-0.005774535238742828,0.41148456931114197,-0.0038801454938948154,0.0007308885105885565,0.0,0.47775086760520935,1.0,1.0,1.0,1.0
3.7999999999996925,13.502571707110892,-0.00038129364838823676,7.821431063348427e-05,0.00014152462244965136,-0.00038129364838823676,0.00014152462244965136,-0.00038129364838823676,12.498294830322266,0.01891498453915119,4.420368194580078,7.821431063348427e-05,-0.00022617928334511817,1.968990683555603,-0.0001474930322729051,-0.0037993942387402058,0.00034177571069449186,-0.01454846654087305,-0.0037993942387402058,0.000630429305601865,0.0,0.4916336238384247,1.0,1.0,1.0,1.0
3.9999999999996705,14.427061556863762,-0.00043465415365062654,8.341499051311985e-05,0.00015845969028305262,-0.00043465415365062654,0.00015845969028305262,-0.00043465415365062654,13.422152519226074,0.01884300634264946,4.817020893096924,8.341499051311985e-05,-0.00022956157044973224,1.9931784868240356,-4.506049299379811e-05,-0.0038879085332155228,-0.0005863693077117205,0.003324709599837661,-0.0038879085332155228,0.0005289654363878071,0.0,0.4956267178058624,1.0,1.0,1.0,1.0
4.199999999999737,15.431121516189148,-0.00048323252121917903,7.912929868325591e-05,0.00017456347995903343,-0.00048323252121917903,0.00017456347995903343,-0.00048323252121917903,14.425695419311523,0.018778542056679726,5.2166924476623535,7.912929868325591e-05,-0.00023256642452906817,2.001722812652588,-5.813336974824779e-05,-0.003959596622735262,-0.0002461274270899594,-7.158852440625196e-06,-0.003959596622735262,0.0004326489579398185,0.0,0.4961951673030853,1.0,1.0,1.0,1.0
4.399999999999804,16.515169801661017,-0.0005234679556451738,7.66321609262377e-05,0.0001902068906929344,-0.0005234679556451738,0.0001902068906929344,-0.0005234679556451738,15.509298324584961,0.018722739070653915,5.617442607879639,7.66321609262377e-05,-0.00023558041721116751,2.004854917526245,-4.5187749492470175e-05,-0.004014878999441862,-0.00030128160142339766,-1.7010635929182172e-05,-0.004014878999441862,0.00034249157761223614,0.0,0.4955337345600128,1.0,1.0,1.0,1.0
