Time,Vhcl.sRoad,Vhcl.tRoad,Vhcl.YawRate,Car.Road.Path.DevAng,Car.Road.Path.DevDist,Car.Road.Route.DevAng,Car.Road.Route.DevDist,Car.tx,Car.ty,Car.v,Car.YawRate,Car.SideSlipAngle,Car.ax,Car.ay,DM.Steer.Ang,DM.Steer.AngVel,DM.Steer.AngAcc,Steer.WhlAng,Driver.Lat.dy,DM.Brake,DM.Gas,Car.muRoadFL,Car.muRoadFR,Car.muRoadRL,Car.muRoadRR
0.0,8.399996983999952,-1.2396972337569423e-11,1.682833039584608e-11,0.0,-1.2396972337569423e-11,0.0,-1.2396972337569423e-11,7.408852577209473,0.019406098872423172,0.0,1.682833039584608e-11,0.0,7.643018034286797e-05,-1.2088652511010878e-05,0.0,0.0,0.0,0.0,0.001293887384235859,0.0,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.1,8.399996883738215,-1.0758750335071454e-07,-5.427094151855272e-07,-2.7245992129110164e-08,-1.0758750335071454e-07,-2.7245992129110164e-08,-1.0758750335071454e-07,7.408852577209473,0.019406279549002647,6.554744231834775e-06,-5.427094151855272e-07,0.0,2.354034222662449e-06,2.822585702233482e-05,3.321719111996544e-15,4.976844741985849e-14,8.372051424516969e-13,3.321719111996544e-15,0.0012940592132508755,1.0111183001981772e-08,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.2,8.399996582602203,-2.6769211558530515e-07,-6.627731181652052e-07,-9.319872873447821e-08,-2.6769211558530515e-07,-9.319872873447821e-08,-2.6769211558530515e-07,7.408852577209473,0.019406627863645554,8.185597835108638e-06,-6.627731181652052e-07,0.0,-2.839690012024221e-07,-2.3181812139227986e-05,7.221946903891198e-15,2.393643449953315e-14,-2.9852170540210776e-13,7.221946903891198e-15,0.0012944074114784598,0.0,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.3,8.399997139697222,-3.580043710371683e-07,-1.1594847819651477e-06,-1.576079995402324e-07,-3.580043710371683e-07,-1.576079995402324e-07,-3.580043710371683e-07,7.408852577209473,0.019406799226999283,4.1307503124699e-06,-1.1594847819651477e-06,0.0,-6.688450230285525e-05,-1.7298616512562148e-05,7.57008506850924e-15,-1.635756959571244e-13,-4.1087064306388754e-12,7.57008506850924e-15,0.001294587622396648,0.0,0.023932073265314102,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.4,8.400004584035976,-1.457867710996652e-07,-3.9115141703405243e-07,-2.6113372086911113e-07,-1.457867710996652e-07,-2.6113372086911113e-07,-1.457867710996652e-07,7.408851623535156,0.019406942650675774,2.272450910822954e-05,-3.9115141703405243e-07,0.0,-0.0001370650134049356,-4.365385393612087e-06,3.158324550647058e-15,8.4190650056961e-14,2.840820460814353e-12,3.158324550647058e-15,0.001294767134822905,0.0,0.06787516176700592,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.5,8.400021748683125,5.2605042100140054e-08,1.91151661965705e-06,-1.7334376423150388e-07,5.2605042100140054e-08,-1.7334376423150388e-07,5.2605042100140054e-08,7.408849716186523,0.01940704509615898,6.885939365020022e-05,1.91151661965705e-06,0.0,-0.0001629785547265783,1.2476492884161416e-05,3.480382486115846e-14,3.183831507897611e-13,-2.233256461703359e-11,3.480382486115846e-14,0.001294847228564322,0.0,0.11369037628173828,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.6,8.400045450242658,2.7189835805074836e-07,1.8850658989322255e-06,2.2729279791633417e-08,2.7189835805074836e-07,2.2729279791633417e-08,2.7189835805074836e-07,7.408845901489258,0.019407160580158234,0.00012361106928437948,1.8850658989322255e-06,0.0,-0.0001459227059967816,3.318359404147486e-06,5.6493919514243734e-14,1.4739011606253877e-13,-1.1585883077577797e-12,5.6493919514243734e-14,0.0012949042720720172,0.0,0.15427622199058533,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.7000000000000001,8.400069559303077,4.6972627387731336e-07,1.6729035223761457e-06,1.999777623495902e-07,4.6972627387731336e-07,1.999777623495902e-07,4.6972627387731336e-07,7.408841133117676,0.01940731890499592,0.00016122909437399358,1.6729035223761457e-06,0.0,-5.6801687605911866e-05,4.168721545738663e-07,6.686455046329282e-14,6.868752799610994e-14,-5.829630398204722e-13,6.686455046329282e-14,0.0012950064847245812,0.0,0.1860235333442688,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.8,8.400088613678992,6.761247277609073e-07,1.4915050314812106e-06,3.586483501294424e-07,6.761247277609073e-07,3.586483501294424e-07,6.761247277609073e-07,7.408835411071777,0.01940748281776905,0.00016469883848913014,1.4915050314812106e-06,0.0,2.248722557851579e-05,-3.7758159123768564e-06,7.133737909203672e-14,2.601492460308722e-14,-2.9160072793910086e-13,7.133737909203672e-14,0.0012951231328770518,0.0,0.20716644823551178,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.9,8.400100271246536,8.86719362824806e-07,1.2547055803224794e-06,4.929710257783881e-07,8.86719362824806e-07,4.929710257783881e-07,8.86719362824806e-07,7.408830165863037,0.019407613202929497,0.00013593121548183262,1.2547055803224794e-06,0.0,7.034815644146875e-05,6.009267508488847e-06,7.279544127864954e-14,1.0501251899845167e-14,7.059569942513555e-13,7.279544127864954e-14,0.0012952140532433987,0.0,0.2168833315372467,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
