Time,Vhcl.sRoad,Car.tx,Car.ty,Car.v,Car.YawRate,Car.SideSlipAngle,Car.ax,Car.ay,DM.Steer.Ang,Steer.WhlAng,DM.Brake,DM.Gas,Car.muRoadFL,Car.muRoadFR,Car.muRoadRL,Car.muRoadRR
0.0,8.399996983999952,7.408852577209473,0.019406098872423172,0.0,-4.5135806203688844e-10,0.0,9.080081508727744e-05,7.586744231957709e-06,0.0,0.0,0.0,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.20000000000000015,8.399996582148388,7.408852577209473,0.019406653940677643,8.070667718129698e-06,-6.582492915185867e-07,0.0,-3.3159301437990507e-07,-2.4352046239073388e-05,6.308525631813474e-15,6.308525631813474e-15,0.0,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.4000000000000003,8.400004588429034,7.408851623535156,0.01940692402422428,2.2795740733272396e-05,-3.779134658543626e-07,0.0,-0.00013687093451153487,-3.0845487799524562e-06,2.661420083678611e-15,2.661420083678611e-15,0.0,0.06787516176700592,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.6000000000000004,8.400045468693474,7.408845901489258,0.019407140091061592,0.00012359458196442574,1.8725245354289655e-06,0.0,-0.0001456137833883986,3.5788148124993313e-06,5.5651711266656995e-14,5.5651711266656995e-14,0.0,0.15427622199058533,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.8000000000000006,8.400088653496342,7.408835411071777,0.019407479092478752,0.000164640907314606,1.5000260873421212e-06,0.0,2.2644893761025742e-05,-4.134013579459861e-06,7.052730388633702e-14,7.052730388633702e-14,0.0,0.20716644823551178,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
1.0000000000000007,8.400103494354381,7.408825874328613,0.019407697021961212,8.671481919009238e-05,1.1191476687599788e-06,0.0,0.00010556745837675408,7.333102257689461e-05,7.237147757162624e-14,7.237147757162624e-14,0.0,0.21252869069576263,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
1.1999999999999786,8.400078685806736,7.408820152282715,0.019407784566283226,9.432391379959881e-05,3.3073371241698624e-07,0.0,0.00021419825498014688,-1.4471715076069813e-05,7.246770051443432e-14,7.246770051443432e-14,0.0,0.16020846366882324,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
1.3999999999999566,8.401225974188256,7.409713268280029,0.01940550096333027,0.0294448584318161,6.725407001795247e-05,0.0,0.43640631437301636,-0.0010373654076829553,-1.8628365316226622e-14,-1.8628365316226622e-14,0.0,0.11948283016681671,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
1.5999999999999346,8.421836388477383,7.4279093742370605,0.019390495494008064,0.19741740822792053,5.212772521190345e-05,0.0,1.4265786409378052,9.715854685055092e-05,-6.891027481970013e-08,-6.891027481970013e-08,0.0,0.3087324798107147,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
1.7999999999999126,8.497907519252891,7.500273704528809,0.01938767358660698,0.5386316180229187,6.116025906521827e-05,0.0,1.8783093690872192,0.00042002921691164374,-1.7563888832228258e-05,-1.7563888832228258e-05,0.0,0.3716505765914917,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
