Time,Vhcl.sRoad,Vhcl.tRoad,Vhcl.YawRate,Car.Road.Path.DevAng,Car.Road.Path.DevDist,Car.Road.Route.DevAng,Car.Road.Route.DevDist,Car.tx,Car.ty,Car.v,Car.YawRate,Car.SideSlipAngle,Car.ax,Car.ay,DM.Steer.Ang,DM.Steer.AngVel,DM.Steer.AngAcc,Steer.WhlAng,Driver.Lat.dy,DM.Brake,DM.Gas,Car.muRoadFL,Car.muRoadFR,Car.muRoadRL,Car.muRoadRR
0.0,8.399996983999952,-1.2121586720481581e-11,1.735351272402763e-11,0.0,-1.2121586720481581e-11,0.0,-1.2121586720481581e-11,7.408852577209473,0.019406098872423172,0.0,1.735351272402763e-11,0.0,7.642807759111747e-05,-1.1813251148851123e-05,0.0,0.0,0.0,7.535480563092278e-06,0.001293887384235859,0.0,0.0,1.0,1.0,1.0,1.0
0.2,8.399996379875335,-3.2577224828855833e-07,-4.1411690290260594e-06,-4.791164656126057e-07,-3.2577224828855833e-07,-4.791164656126057e-07,-3.2577224828855833e-07,7.408852577209473,0.019406838342547417,1.2929353033541702e-05,-4.1411690290260594e-06,0.0,-4.599086480538972e-07,-9.635435162635986e-06,6.009766523405041e-14,2.162947690962161e-13,-2.3479235049250757e-12,8.179020369425416e-06,0.00129472475964576,0.0,0.0,1.0,1.0,1.0,1.0
0.4,8.40000420384883,-2.2383868270026142e-07,2.210716765205234e-08,-1.028553924697917e-06,-2.2383868270026142e-07,-1.028553924697917e-06,-2.2383868270026142e-07,7.408851623535156,0.01940767653286457,2.196127206843812e-05,2.210716765205234e-08,0.0,-0.0001369948440697044,-8.627121133031324e-06,8.060430578202271e-14,2.3739980792823745e-13,1.9628148932582246e-12,5.841047368448926e-06,0.0012957099825143814,0.0,0.06787516176700592,1.0,1.0,1.0,1.0
0.6,8.400045055267341,5.7063869007834e-07,4.323269877204439e-06,-5.493533308253973e-07,5.7063869007834e-07,-5.493533308253973e-07,5.7063869007834e-07,7.408845901489258,0.019408132880926132,0.00012377547682262957,4.323269877204439e-06,0.0,-0.00014466843276750296,-6.200601546879625e-06,1.682373587229974e-13,3.660621881573095e-13,1.4406111937051436e-12,-1.1895583611476468e-06,0.00129603105597198,0.0,0.15427622199058533,1.0,1.0,1.0,1.0
0.8,8.40008827083172,1.2759413721141755e-06,2.823785962391412e-06,1.6588636242431676e-07,1.2759413721141755e-06,1.6588636242431676e-07,1.2759413721141755e-06,7.408835411071777,0.019408268854022026,0.00016480789054185152,2.823785962391412e-06,0.0,2.3403756131301634e-05,-1.2726652585115517e-06,1.9973764666964683e-13,4.518497934754423e-14,-5.353742080736745e-13,-3.842465957859531e-06,0.001295964466407895,0.0,0.20716644823551178,1.0,1.0,1.0,1.0
1.0,8.400103141612508,1.762251145009941e-06,1.3167222050469718e-06,6.090106694500719e-07,1.762251145009941e-06,6.090106694500719e-07,1.762251145009941e-06,7.408825874328613,0.019408343359827995,8.658928709337488e-05,1.3167222050469718e-06,0.0,0.00010708888294175267,-4.468259430723265e-05,2.0303988254154887e-13,5.251103676504835e-15,-2.129140180134881e-12,-2.7702694751496892e-06,0.0012959146406501532,0.0,0.21252869069576263,1.0,1.0,1.0,1.0
1.2,8.400078417098552,2.0887221126031363e-06,6.411941626538464e-07,8.299178375636984e-07,2.0887221126031363e-06,8.299178375636984e-07,2.0887221126031363e-06,7.408820152282715,0.019408397376537323,9.427538316231221e-05,6.411941626538464e-07,0.0,0.00021485594334080815,-2.7747630156227387e-05,2.0320915360572817e-13,1.0084733241851317e-16,-3.4813566587084833e-15,-3.920777658095176e-07,0.001295910682529211,0.0,0.16020847856998444,1.0,1.0,1.0,1.0
1.4000000000000001,8.401227424023865,9.291352398577146e-06,6.616426253458485e-05,7.1609943006478716e-06,9.291352398577146e-06,7.1609943006478716e-06,9.291352398577146e-06,7.409715175628662,0.019406093284487724,0.029461702331900597,6.616426253458485e-05,0.0,0.4360222816467285,-0.0010377337457612157,1.152558815531099e-13,3.950191302531936e-12,1.610737931923012e-10,-5.173698446014896e-05,0.0012920836452394724,0.0,0.11949856579303741,1.0,1.0,1.0,1.0
1.6,8.421864203134835,1.1694539352902211e-05,5.0285460019949824e-05,1.7298727470915765e-05,1.1694539352902211e-05,1.7298727470915765e-05,1.1694539352902211e-05,7.42793607711792,0.01939089410007,0.19770961999893188,5.0285460019949824e-05,0.0,1.42813241481781,1.7837886844063178e-05,-6.865721502435918e-08,-3.647414814622607e-06,-0.00012115728168282658,-7.228481263155118e-05,0.0012739995727315545,0.0,0.3085426092147827,1.0,1.0,1.0,1.0
1.8,8.49798674800643,5.401530870585702e-06,6.0187114286236465e-05,2.7710000722436234e-05,5.401530870585702e-06,2.7710000722436234e-05,5.401530870585702e-06,7.500357151031494,0.019387261942029,0.538841187953949,6.0187114286236465e-05,0.0,1.8773412704467773,0.00046689363080076873,-1.7426304111722857e-05,-0.00042737339390441775,-0.0034586999099701643,-6.11428840784356e-05,0.0012648476986214519,0.0,0.3714848458766937,1.0,1.0,1.0,1.0
2.0,8.646550917837839,1.1991245628450997e-05,0.00011151355283800513,4.4220465497346595e-05,1.1991245628450997e-05,4.4220465497346595e-05,1.1991245628450997e-05,7.646728515625,0.019402887672185898,0.9263391494750977,0.00011151355283800513,0.0,1.9757659435272217,-0.0009279118967242539,-8.745767263462767e-05,-9.853023220784962e-05,0.000438668648712337,-6.300364475464448e-05,0.0012711721938103437,0.0,0.3859822452068329,1.0,1.0,1.0,1.0
2.2,8.87290438829052,3.9365404518321157e-05,0.00016499996127095073,7.218234532047063e-05,3.9365404518321157e-05,7.218234532047063e-05,3.9365404518321157e-05,7.871907711029053,0.01939341053366661,1.3242682218551636,0.00016499996127095073,-9.168699762085453e-05,1.9973729848861694,0.0007005693623796105,-0.00041325026541016996,-0.004103942308574915,-0.027016613632440567,-0.0001323091273661703,0.0012486899504438043,0.0,0.3886168897151947,1.0,1.0,1.0,1.0
2.4,9.178666232496377,8.223378972616047e-05,0.00020177110855001956,0.00010894681327044964,8.223378972616047e-05,0.00010894681327044964,8.223378972616047e-05,8.176934242248535,0.019402991980314255,1.723992943763733,0.00020177110855001956,-4.530863952822983e-05,1.9972383975982666,0.0003444573376327753,-0.004108066204935312,-0.032974667847156525,-0.10043106228113174,-0.0002543203590903431,0.0012400745181366801,0.0,0.3889894187450409,1.0,1.0,1.0,1.0
2.6,9.564063848666407,0.00014758668839931488,0.00024049160128924996,0.00015330118185374886,0.00014758668839931488,0.00015330118185374886,0.00014758668839931488,8.561837196350098,0.01943141780793667,2.1226859092712402,0.00024049160128924996,-7.37838345230557e-05,1.9861208200454712,8.649018127471209e-05,-0.01220714021474123,-0.04903353750705719,-0.1266612708568573,-0.00040557957254350185,0.0012460278812795877,0.0,0.3901434540748596,1.0,1.0,1.0,1.0
2.8000000000000003,10.028799635415616,0.00024120844318531454,0.0002625450142659247,0.00020374635641928762,0.00024120844318531454,0.00020374635641928762,0.00024120844318531454,9.026200294494629,0.019473696127533913,2.518186092376709,0.0002625450142659247,-9.646618127590045e-05,1.9562747478485107,0.0005391581798903644,-0.02392059564590454,-0.05254727602005005,0.48957258462905884,-0.0006297498475760221,0.0012624053051695228,0.0,0.394179105758667,1.0,1.0,1.0,1.0
3.0,10.571849631368181,0.0003714131307788193,0.00028453615959733725,0.0002590813091956079,0.0003714131307788193,0.0002590813091956079,0.0003714131307788193,9.568974494934082,0.019546205177903175,2.9069631099700928,0.00028453615959733725,-0.0001018739421851933,1.9363319873809814,0.0005994794191792607,-0.03218119218945503,-0.04911128431558609,-0.11678005754947662,-0.0008564022718928754,0.0013055599993094802,0.0,0.4047990143299103,1.0,1.0,1.0,1.0
3.2,11.192354875939461,0.0005424607661552727,0.00028502120403572917,0.0003168488328810781,0.0005424607661552727,0.0003168488328810781,0.0005424607661552727,10.189190864562988,0.019659539684653282,3.2909154891967773,0.00028502120403572917,-0.00010961546649923548,1.8921689987182617,0.00044185700244270265,-0.043229397386312485,-0.0662616714835167,-0.17675121128559113,-0.001083520008251071,0.0013866173103451729,0.0,0.419822633266449,1.0,1.0,1.0,1.0
3.4,11.887468509424131,0.0007592084584757686,0.00028207898139953613,0.00037294524372555315,0.0007592084584757686,0.00037294524372555315,0.0007592084584757686,10.884263038635254,0.019819220528006554,3.6555724143981934,0.00028207898139953613,-0.00012368883471935987,1.8204686641693115,0.0005838279030285776,-0.05601264163851738,-0.06602365523576736,-0.05441398173570633,-0.001333262538537383,0.001512449700385332,0.0,0.45358213782310486,1.0,1.0,1.0,1.0
